shot_id,game_date,action_type,loc_x,loc_y,total_seconds_remaining,period,playoffs,season,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,Home_vs_Away,lat,lon
3002,4/5/2002,Jump Shot,-170,-6,665,3,0,2001-02,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,BOS,Away,34.0503,-118.4398
3003,4/5/2002,Jump Shot,129,101,606,3,0,2001-02,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,BOS,Away,33.9433,-118.1408
3004,4/5/2002,Jump Shot,7,53,510,3,0,2001-02,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,Away,33.9913,-118.2628
3005,4/5/2002,Layup Shot,16,4,458,3,0,2001-02,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,Away,34.0403,-118.2538
3007,4/5/2002,Jump Shot,-27,148,369,4,0,2001-02,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,BOS,Away,33.8963,-118.2968
3008,4/5/2002,Jump Shot,108,163,335,4,0,2001-02,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,BOS,Away,33.8813,-118.1618
3009,4/5/2002,Jump Shot,-42,57,274,4,0,2001-02,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,Away,33.9873,-118.3118
3010,4/5/2002,Jump Shot,-221,173,239,4,0,2001-02,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,Away,33.8713,-118.4908
3011,4/5/2002,Layup Shot,22,0,222,4,0,2001-02,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,Away,34.0443,-118.2478
3012,4/7/2002,Driving Layup Shot,0,0,700,1,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIA,Away,34.0443,-118.2698
3013,4/7/2002,Reverse Layup Shot,0,0,520,1,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIA,Away,34.0443,-118.2698
3017,4/7/2002,Jump Shot,184,4,365,2,0,2001-02,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,MIA,Away,34.0403,-118.0858
3022,4/7/2002,Jump Shot,178,0,73,3,0,2001-02,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,MIA,Away,34.0443,-118.0918
3024,4/9/2002,Jump Shot,153,57,641,1,0,2001-02,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,UTA,Home,33.9873,-118.1168
3027,4/9/2002,Turnaround Jump Shot,94,28,245,1,0,2001-02,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,UTA,Home,34.0163,-118.1758
3028,4/9/2002,Jump Shot,-98,91,98,1,0,2001-02,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,UTA,Home,33.9533,-118.3678
3033,4/9/2002,Jump Shot,144,11,290,3,0,2001-02,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,UTA,Home,34.0333,-118.1258
3036,4/9/2002,Alley Oop Layup shot,0,0,709,4,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Home,34.0443,-118.2698
3037,4/9/2002,Jump Shot,43,181,673,4,0,2001-02,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,UTA,Home,33.8633,-118.2268
3042,4/11/2002,Jump Shot,-101,133,558,1,0,2001-02,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,MIN,Home,33.9113,-118.3708
3043,4/11/2002,Jump Shot,-115,-13,330,1,0,2001-02,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIN,Home,34.0573,-118.3848
3045,4/11/2002,Jump Shot,83,-13,37,1,0,2001-02,8,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,MIN,Home,34.0573,-118.1868
3047,4/11/2002,Layup Shot,0,0,34,2,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIN,Home,34.0443,-118.2698
3049,4/11/2002,Jump Shot,121,150,676,3,0,2001-02,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MIN,Home,33.8943,-118.1488
3052,4/11/2002,Jump Shot,-73,38,401,3,0,2001-02,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,MIN,Home,34.0063,-118.3428
3053,4/11/2002,Reverse Layup Shot,0,0,294,3,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIN,Home,34.0443,-118.2698
3055,4/11/2002,Jump Shot,121,127,519,4,0,2001-02,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MIN,Home,33.9173,-118.1488
3056,4/11/2002,Jump Shot,-101,253,501,4,0,2001-02,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,MIN,Home,33.7913,-118.3708
3058,4/11/2002,Jump Shot,172,2,54,4,0,2001-02,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,MIN,Home,34.0423,-118.0978
3059,4/11/2002,Jump Shot,-143,32,19,4,0,2001-02,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,MIN,Home,34.0123,-118.4128
3061,4/14/2002,Jump Shot,-212,125,24,1,0,2001-02,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,Away,33.9193,-118.4818
3064,4/14/2002,Driving Layup Shot,0,0,126,2,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
3065,4/14/2002,Jump Shot,180,26,109,2,0,2001-02,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,Away,34.0183,-118.0898
3068,4/14/2002,Turnaround Jump Shot,73,97,307,4,0,2001-02,12,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,POR,Away,33.9473,-118.1968
3072,4/14/2002,Jump Shot,-69,97,273,5,0,2001-02,11,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,POR,Away,33.9473,-118.3388
3073,4/14/2002,Turnaround Jump Shot,108,135,95,5,0,2001-02,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,POR,Away,33.9093,-118.1618
3074,4/14/2002,Jump Shot,-185,156,79,6,0,2001-02,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,Away,33.8883,-118.4548
3075,4/15/2002,Jump Shot,159,198,343,1,0,2001-02,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SEA,Home,33.8463,-118.1108
3077,4/15/2002,Jump Shot,79,72,652,3,0,2001-02,10,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,SEA,Home,33.9723,-118.1908
3080,4/15/2002,Tip Shot,0,0,588,3,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,Home,34.0443,-118.2698
3085,4/15/2002,Jump Shot,79,169,213,3,0,2001-02,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SEA,Home,33.8753,-118.1908
3087,4/15/2002,Jump Shot,-134,232,94,3,0,2001-02,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SEA,Home,33.8123,-118.4038
3088,4/15/2002,Jump Shot,79,175,418,4,0,2001-02,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SEA,Home,33.8693,-118.1908
3090,4/15/2002,Jump Shot,123,-11,317,4,0,2001-02,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SEA,Home,34.0553,-118.1468
3091,4/17/2002,Jump Shot,159,-21,620,1,0,2001-02,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,SAC,Home,34.0653,-118.1108
3092,4/17/2002,Jump Shot,210,125,541,1,0,2001-02,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SAC,Home,33.9193,-118.0598
3093,4/17/2002,Jump Shot,-141,222,467,1,0,2001-02,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SAC,Home,33.8223,-118.4108
3096,4/17/2002,Jump Shot,30,61,70,1,0,2001-02,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAC,Home,33.9833,-118.2398
3097,4/17/2002,Layup Shot,0,0,311,2,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Home,34.0443,-118.2698
3106,4/17/2002,Layup Shot,0,0,257,3,0,2001-02,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,Home,34.0443,-118.2698
3108,10/29/2002,Jump Shot,-117,105,687,1,0,2002-03,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SAS,Home,33.9393,-118.3868
3110,10/29/2002,Jump Shot,41,77,618,1,0,2002-03,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,SAS,Home,33.9673,-118.2288
3111,10/29/2002,Layup Shot,0,0,612,1,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
3112,10/29/2002,Jump Shot,38,51,355,1,0,2002-03,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAS,Home,33.9933,-118.2318
3113,10/29/2002,Jump Shot,-145,30,314,1,0,2002-03,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SAS,Home,34.0143,-118.4148
3115,10/29/2002,Layup Shot,0,0,210,1,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
3117,10/29/2002,Driving Layup Shot,0,0,5,1,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
3119,10/29/2002,Jump Shot,-15,63,412,2,0,2002-03,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAS,Home,33.9813,-118.2848
3123,10/29/2002,Jump Shot,-66,18,641,3,0,2002-03,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAS,Home,34.0263,-118.3358
3124,10/29/2002,Reverse Layup Shot,0,0,502,3,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
3125,10/29/2002,Jump Shot,64,82,307,3,0,2002-03,10,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,SAS,Home,33.9623,-118.2058
3127,10/29/2002,Jump Shot,-153,169,179,3,0,2002-03,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,SAS,Home,33.8753,-118.4228
3130,10/29/2002,Layup Shot,0,0,617,4,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
3131,10/29/2002,Layup Shot,0,0,310,4,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
3133,10/29/2002,Layup Shot,0,0,207,4,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
3134,10/29/2002,Jump Shot,167,189,82,4,0,2002-03,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SAS,Home,33.8553,-118.1028
3135,10/29/2002,Dunk Shot,0,0,19,4,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,Home,34.0443,-118.2698
3137,10/30/2002,Dunk Shot,0,0,710,1,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
3139,10/30/2002,Turnaround Jump Shot,174,0,574,1,0,2002-03,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,Away,34.0443,-118.0958
3143,10/30/2002,Jump Shot,0,214,710,2,0,2002-03,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,POR,Away,33.8303,-118.2698
3144,10/30/2002,Jump Shot,163,181,599,2,0,2002-03,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Away,33.8633,-118.1068
3145,10/30/2002,Jump Shot,169,7,349,2,0,2002-03,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,Away,34.0373,-118.1008
3146,10/30/2002,Jump Shot,200,63,304,2,0,2002-03,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,Away,33.9813,-118.0698
3148,10/30/2002,Jump Shot,-172,173,0,2,0,2002-03,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,Away,33.8713,-118.4418
3152,10/30/2002,Jump Shot,-214,153,40,3,0,2002-03,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,Away,33.8913,-118.4838
3153,10/30/2002,Jump Shot,-199,192,0,3,0,2002-03,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,Away,33.8523,-118.4688
3157,11/1/2002,Tip Shot,0,0,455,1,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,LAC,Away,34.0443,-118.2698
3160,11/1/2002,Jump Shot,-99,250,236,2,0,2002-03,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,LAC,Away,33.7943,-118.3688
3165,11/1/2002,Jump Shot,-2,74,225,3,0,2002-03,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,LAC,Away,33.9703,-118.2718
3168,11/1/2002,Jump Shot,8,163,619,4,0,2002-03,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,LAC,Away,33.8813,-118.2618
3169,11/1/2002,Jump Shot,-5,132,151,4,0,2002-03,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,LAC,Away,33.9123,-118.2748
3174,11/3/2002,Jump Shot,90,122,137,1,0,2002-03,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,Home,33.9223,-118.1798
3179,11/3/2002,Jump Shot,233,64,212,3,0,2002-03,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,POR,Home,33.9803,-118.0368
3184,11/3/2002,Jump Shot,98,258,269,4,0,2002-03,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Home,33.7863,-118.1718
3186,11/3/2002,Jump Shot,39,247,106,4,0,2002-03,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,POR,Home,33.7973,-118.2308
3187,11/3/2002,Layup Shot,0,0,36,4,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Home,34.0443,-118.2698
3190,11/3/2002,Jump Shot,-151,229,121,5,0,2002-03,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,Home,33.8153,-118.4208
3192,11/5/2002,Layup Shot,1,20,579,1,0,2002-03,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,CLE,Away,34.0243,-118.2688
3193,11/5/2002,Jump Shot,57,7,511,1,0,2002-03,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,CLE,Away,34.0373,-118.2128
3195,11/5/2002,Jump Shot,141,68,415,1,0,2002-03,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,CLE,Away,33.9763,-118.1288
3196,11/5/2002,Tip Shot,-5,10,271,1,0,2002-03,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,CLE,Away,34.0343,-118.2748
3199,11/5/2002,Layup Shot,13,8,148,2,0,2002-03,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,CLE,Away,34.0363,-118.2568
3201,11/5/2002,Fadeaway Jump Shot,29,163,699,3,0,2002-03,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,CLE,Away,33.8813,-118.2408
3202,11/5/2002,Jump Shot,-2,210,457,3,0,2002-03,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,CLE,Away,33.8343,-118.2718
3204,11/5/2002,Jump Shot,141,155,680,4,0,2002-03,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,CLE,Away,33.8893,-118.1288
3205,11/7/2002,Jump Shot,-102,120,654,1,0,2002-03,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,BOS,Away,33.9243,-118.3718
3207,11/7/2002,Layup Shot,-16,12,505,1,0,2002-03,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,Away,34.0323,-118.2858
3208,11/7/2002,Jump Shot,1,64,242,1,0,2002-03,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,Away,33.9803,-118.2688
3209,11/7/2002,Fadeaway Jump Shot,130,51,144,1,0,2002-03,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,Away,33.9933,-118.1398
3210,11/7/2002,Jump Shot,-126,214,55,1,0,2002-03,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,Away,33.8303,-118.3958
3212,11/7/2002,Jump Shot,64,549,0,1,0,2002-03,55,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,BOS,Away,33.4953,-118.2058
3214,11/7/2002,Jump Shot,-28,137,327,2,0,2002-03,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,BOS,Away,33.9073,-118.2978
3216,11/7/2002,Jump Shot,92,-3,247,2,0,2002-03,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,Away,34.0473,-118.1778
3219,11/7/2002,Jump Shot,151,358,0,2,0,2002-03,38,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,BOS,Away,33.6863,-118.1188
3221,11/7/2002,Jump Shot,143,122,631,3,0,2002-03,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,BOS,Away,33.9223,-118.1268
3224,11/7/2002,Jump Shot,131,229,493,3,0,2002-03,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,BOS,Away,33.8153,-118.1388
3226,11/7/2002,Jump Shot,113,-8,391,3,0,2002-03,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,Away,34.0523,-118.1568
3231,11/7/2002,Jump Shot,-6,257,32,3,0,2002-03,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,BOS,Away,33.7873,-118.2758
3234,11/7/2002,Jump Shot,149,31,585,4,0,2002-03,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,Away,34.0133,-118.1208
3235,11/7/2002,Jump Shot,34,31,579,4,0,2002-03,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,Away,34.0133,-118.2358
3236,11/7/2002,Jump Shot,-168,229,430,4,0,2002-03,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,Away,33.8153,-118.4378
3239,11/7/2002,Jump Shot,-133,-14,312,4,0,2002-03,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,BOS,Away,34.0583,-118.4028
3240,11/7/2002,Jump Shot,148,2,281,4,0,2002-03,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,Away,34.0423,-118.1218
3241,11/7/2002,Jump Shot,16,255,197,4,0,2002-03,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,BOS,Away,33.7893,-118.2538
3242,11/7/2002,Jump Shot,103,158,151,4,0,2002-03,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,BOS,Away,33.8863,-118.1668
3243,11/7/2002,Jump Shot,71,30,136,4,0,2002-03,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,Away,34.0143,-118.1988
3244,11/7/2002,Jump Shot,-125,105,130,4,0,2002-03,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,BOS,Away,33.9393,-118.3948
3245,11/7/2002,Jump Shot,-123,66,96,4,0,2002-03,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,BOS,Away,33.9783,-118.3928
3246,11/7/2002,Jump Shot,31,49,53,4,0,2002-03,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,BOS,Away,33.9953,-118.2388
3247,11/7/2002,Jump Shot,97,41,18,4,0,2002-03,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,BOS,Away,34.0033,-118.1728
3248,11/7/2002,Jump Shot,-118,120,226,5,0,2002-03,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,BOS,Away,33.9243,-118.3878
3251,11/7/2002,Jump Shot,-158,196,1,5,0,2002-03,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,BOS,Away,33.8483,-118.4278
3252,11/8/2002,Jump Shot,126,38,671,1,0,2002-03,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,WAS,Away,34.0063,-118.1438
3254,11/8/2002,Jump Shot,151,135,612,1,0,2002-03,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,WAS,Away,33.9093,-118.1188
3257,11/8/2002,Jump Shot,6,201,145,1,0,2002-03,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,WAS,Away,33.8433,-118.2638
3258,11/8/2002,Jump Shot,75,12,118,1,0,2002-03,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,WAS,Away,34.0323,-118.1948
3260,11/8/2002,Jump Shot,49,118,386,2,0,2002-03,12,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,WAS,Away,33.9263,-118.2208
3261,11/8/2002,Jump Shot,161,120,310,2,0,2002-03,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,WAS,Away,33.9243,-118.1088
3262,11/8/2002,Jump Shot,135,158,151,2,0,2002-03,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,WAS,Away,33.8863,-118.1348
3263,11/8/2002,Jump Shot,71,-13,100,2,0,2002-03,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,WAS,Away,34.0573,-118.1988
3265,11/8/2002,Jump Shot,200,-26,605,3,0,2002-03,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,WAS,Away,34.0703,-118.0698
3266,11/8/2002,Jump Shot,-56,76,301,3,0,2002-03,9,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,WAS,Away,33.9683,-118.3258
3268,11/8/2002,Layup Shot,-16,10,52,3,0,2002-03,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,WAS,Away,34.0343,-118.2858
3269,11/8/2002,Jump Shot,84,178,372,4,0,2002-03,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,WAS,Away,33.8663,-118.1858
3272,11/8/2002,Jump Shot,-8,133,74,4,0,2002-03,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,WAS,Away,33.9113,-118.2778
3274,11/12/2002,Jump Shot,138,91,494,1,0,2002-03,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,ATL,Home,33.9533,-118.1318
3276,11/12/2002,Layup Shot,0,0,322,1,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ATL,Home,34.0443,-118.2698
3277,11/12/2002,Jump Shot,0,114,62,1,0,2002-03,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ATL,Home,33.9303,-118.2698
3280,11/12/2002,Jump Shot,-54,94,106,2,0,2002-03,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ATL,Home,33.9503,-118.3238
3282,11/12/2002,Jump Shot,54,86,611,3,0,2002-03,10,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,ATL,Home,33.9583,-118.2158
3287,11/12/2002,Jump Shot,6,137,353,3,0,2002-03,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,ATL,Home,33.9073,-118.2638
3290,11/12/2002,Jump Shot,115,84,63,3,0,2002-03,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,ATL,Home,33.9603,-118.1548
3291,11/12/2002,Jump Shot,120,229,29,3,0,2002-03,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ATL,Home,33.8153,-118.1498
3292,11/12/2002,Jump Shot,133,-3,638,4,0,2002-03,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,ATL,Home,34.0473,-118.1368
3293,11/12/2002,Jump Shot,44,194,329,4,0,2002-03,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,ATL,Home,33.8503,-118.2258
3299,11/15/2002,Jump Shot,10,196,316,1,0,2002-03,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,GSW,Home,33.8483,-118.2598
3301,11/15/2002,Turnaround Jump Shot,-85,145,261,1,0,2002-03,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,GSW,Home,33.8993,-118.3548
3302,11/15/2002,Jump Shot,-102,48,195,1,0,2002-03,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,GSW,Home,33.9963,-118.3718
3304,11/15/2002,Jump Shot,-80,150,39,1,0,2002-03,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,GSW,Home,33.8943,-118.3498
3305,11/15/2002,Jump Shot,225,173,1,1,0,2002-03,28,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,GSW,Home,33.8713,-118.0448
3307,11/15/2002,Jump Shot,97,143,581,2,0,2002-03,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,Home,33.9013,-118.1728
3310,11/15/2002,Fadeaway Jump Shot,-158,-8,243,2,0,2002-03,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,GSW,Home,34.0523,-118.4278
3312,11/15/2002,Jump Shot,5,222,34,2,0,2002-03,22,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,GSW,Home,33.8223,-118.2648
3313,11/15/2002,Turnaround Jump Shot,1,143,2,2,0,2002-03,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,GSW,Home,33.9013,-118.2688
3315,11/15/2002,Jump Shot,156,54,631,3,0,2002-03,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,GSW,Home,33.9903,-118.1138
3316,11/15/2002,Layup Shot,0,0,511,3,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,Home,34.0443,-118.2698
3317,11/15/2002,Jump Shot,75,22,424,3,0,2002-03,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,GSW,Home,34.0223,-118.1948
3321,11/15/2002,Jump Shot,235,117,57,3,0,2002-03,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,GSW,Home,33.9273,-118.0348
